codigo_oc,nombre_oc,fecha_creacion,tipo,codigo_licitacion,estado,organismo_codigo,organismo_nombre,organismo_rut,comuna,region,proveedor_codigo,proveedor_nombre,proveedor_rut,proveedor_comuna,proveedor_region,item_correlativo,codigo_categoria,categoria,codigo_producto,producto,especificacion_comprador,cantidad,unidad,moneda,precio_neto_unitario,total_linea_derivado,total_item_reportado
1000813-53-SE24,LP_ADQ. DE PASAJES PARA CRUCES POR BARCAZA A IGTF TRAMO TRE PUENTES - BAHÍA CHILOTA desde 1000813-5-LE24,2024-02-23T11:22:54.113,SE,1000813-5-LE24,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,24439,TRANSBORDADORA AUSTRAL BROOM S A,82.074.900-6,Punta Arenas,Región de Magallanes y de la Antártica,1,78101700,"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Transporte marítimo de carga",78101703,Servicios de transporte nacional por barcazas,SERV. TRANS. MARITIMO BARCAZA CRUCE TRES PUENTES-BAHIA CHILOTA.,16.0,,CLP,46218.0,739488.0,739488.0
1000813-53-SE24,LP_ADQ. DE PASAJES PARA CRUCES POR BARCAZA A IGTF TRAMO TRE PUENTES - BAHÍA CHILOTA desde 1000813-5-LE24,2024-02-23T11:22:54.113,SE,1000813-5-LE24,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,24439,TRANSBORDADORA AUSTRAL BROOM S A,82.074.900-6,Punta Arenas,Región de Magallanes y de la Antártica,2,78101700,"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Transporte marítimo de carga",78101703,Servicios de transporte nacional por barcazas,SERV. TRANS. MARITIMO BARCAZA CRUCE TRES PUENTES-BAHIA CHILOTA.,8.0,,CLP,126050.0,1008400.0,1008400.0
1000813-53-SE24,LP_ADQ. DE PASAJES PARA CRUCES POR BARCAZA A IGTF TRAMO TRE PUENTES - BAHÍA CHILOTA desde 1000813-5-LE24,2024-02-23T11:22:54.113,SE,1000813-5-LE24,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,24439,TRANSBORDADORA AUSTRAL BROOM S A,82.074.900-6,Punta Arenas,Región de Magallanes y de la Antártica,3,78101700,"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Transporte marítimo de carga",78101703,Servicios de transporte nacional por barcazas,SERV. TRANS. MARITIMO BARCAZA CRUCE TRES PUENTES-BAHIA CHILOTA.,4.0,,CLP,210084.0,840336.0,840336.0
1000813-53-SE24,LP_ADQ. DE PASAJES PARA CRUCES POR BARCAZA A IGTF TRAMO TRE PUENTES - BAHÍA CHILOTA desde 1000813-5-LE24,2024-02-23T11:22:54.113,SE,1000813-5-LE24,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,24439,TRANSBORDADORA AUSTRAL BROOM S A,82.074.900-6,Punta Arenas,Región de Magallanes y de la Antártica,4,78101700,"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Transporte marítimo de carga",78101703,Servicios de transporte nacional por barcazas,SERV. TRANS. MARITIMO BARCAZA CRUCE TRES PUENTES-BAHIA CHILOTA.,4.0,,CLP,155462.0,621848.0,621848.0
1000813-53-SE24,LP_ADQ. DE PASAJES PARA CRUCES POR BARCAZA A IGTF TRAMO TRE PUENTES - BAHÍA CHILOTA desde 1000813-5-LE24,2024-02-23T11:22:54.113,SE,1000813-5-LE24,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,24439,TRANSBORDADORA AUSTRAL BROOM S A,82.074.900-6,Punta Arenas,Región de Magallanes y de la Antártica,5,78101700,"Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Transporte marítimo de carga",78101703,Servicios de transporte nacional por barcazas,SERV. TRANS. MARITIMO BARCAZA CRUCE TRES PUENTES-BAHIA CHILOTA.,12.0,,CLP,93277.0,1119324.0,1119324.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,1,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202310,Agua mineral,AGUA MINERAL CON GAS 500CC,50.0,,CLP,430.0,21500.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,2,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202310,Agua mineral,AGUA MINERAL SIN GAS 500CC,50.0,,CLP,430.0,21500.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,3,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202311,Bebidas,BEBIDA LATA LIMÓN SODA 350CC,180.0,,CLP,712.0,128160.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,4,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202311,Bebidas,BEBIDA LATA GINGER ALE 350CC,180.0,,CLP,712.0,128160.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,5,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202311,Bebidas,BEBIDA LATA COCA COLA 350CC,180.0,,CLP,737.0,132660.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,6,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202311,Bebidas,BEBIDA LATA COCA COLA LIGHT 350CC,180.0,,CLP,737.0,132660.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,7,50202200,"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",50202206,Alcohol o licores,CERVEZA BOTELLA DE 330CC,192.0,,CLP,767.0,147264.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,8,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202311,Bebidas,BEBIDA ISOTONICA 500 ML,100.0,,CLP,944.0,94400.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,9,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202311,Bebidas,BEBIDA ENERGETICA 355CC,100.0,,CLP,1046.0,104600.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,10,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202304,Jugos y néctar envasados,"JUGOS 1,5LTS SABOR NARANJA LIGHT",20.0,,CLP,1200.0,24000.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,11,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202304,Jugos y néctar envasados,"JUGO 1,5LTS SABOR PIÑA LIGHT",20.0,,CLP,1200.0,24000.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,12,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202304,Jugos y néctar envasados,"JUGO 1,5LTS SABOR FRUTILLA LIGHT",20.0,,CLP,1200.0,24000.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,13,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202304,Jugos y néctar envasados,"JUGO 1,5LTS SABOR DURAZNO LIGHT",20.0,,CLP,1200.0,24000.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,14,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202311,Bebidas,"BEBIDA 1,5LTS COCA COLA ",50.0,,CLP,1534.0,76700.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,15,50202300,"Alimentos, bebidas y tabaco / Bebidas / Bebidas no alcohólicas",50202311,Bebidas,"BEBIDA 1,5LTS SPRITE",50.0,,CLP,1534.0,76700.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,16,50202200,"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",50202206,Alcohol o licores,VINO TINTO 750CC BARIETAL CABERNET SAUVIGNON,40.0,,CLP,2391.0,95640.0,0.0
1000813-54-AG24,FI_ADQ. DE BEBIDAS PARA CASINO CENTRALIZADO DEL CUARTEL GENERAL VDE desde compra ágil: 1000813-20-COT24,2024-02-26T15:44:49.313,AG,,Recepción Conforme,111870,DIVISION LOGISTICA DEL EJERCITO,61.999.040-4,Punta Arenas,Región de Magallanes y de la Antártica,1189134,Alimag Ltda.,76.660.860-4,Punta Arenas,Región de Magallanes y de la Antártica,17,50202200,"Alimentos, bebidas y tabaco / Bebidas / Bebidas alcohólicas",50202206,Alcohol o licores,PISCO 35° 750CC,48.0,,CLP,5475.0,262800.0,0.0
1001-19-SE24,COMPRA DE PASAJE AEREO,2024-03-05T10:18:48.463,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Temuco,Región de la Araucanía ,24237,AGENCIA DE VIAJES TURAVION SPA,80.989.400-2,Las Condes,Región Metropolitana de Santiago,1,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos","Director Regional
Marcelo Renato Muñoz Riquelme
Tramo: Santiago- Temuco",1.0,,CLP,62768.0,62768.0,62768.0
1001048-13-SE22,ORDEN DE COMPRA DESDE 1001048-7-LE22,2022-12-30T11:40:00.303,SE,1001048-7-LE22,Recepción Conforme,116296,I MUNICIPALIDAD DE LAS CABRAS,69.080.800-5,Las Cabras,Región del Libertador General Bernardo O´Higgins,55893,PETRINOVIC SPA,79.534.260-5,Providencia,Región Metropolitana de Santiago,1,81102200,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios profesionales de ingeniería / Ingeniería de transportes",81102201,Ingeniería de tránsito,"Arriendo y Mantención de Gabinete Psicotécnico Ilustre Municipalidad de Las Cabras, por un periodo de 24 meses los cuales serán cancelados de manera parcializada en estados de pagos mensuales por un monto de $ 483.140 Iva incluido",24.0,,CLP,406000.0,9744000.0,9744000.0
1001546-21-CM24,RECARGA COMBUSTIBLE CUPON ELECTRONICO ,2024-02-29T12:06:04.42,CM,,Aceptada,1592385,Primer Tribunal Ambiental con asiento en Antofagasta,61.999.230-k,Antofagasta,Región de Antofagasta ,26741,COPEC S.A.,99.520.000-7,,,1,0,,0,ESTACIÓN DE SERVICIO GASOLINA - REGIÓN ANTOFAGASTA DESCUENTO PESOS POR LITRO,(1944411) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN ANTOFAGASTA DESCUENTO PESOS POR LITRO,1.0,,CLP,2500000.0,2500000.0,2500000.0
1001546-22-AG24,SERVICIO DE DISEÑO Y DIAGRAMACION BOLETIN 2024,2024-03-04T11:23:59.537,AG,,Aceptada,1592385,Primer Tribunal Ambiental con asiento en Antofagasta,61.999.230-k,Antofagasta,Región de Antofagasta ,1621822,MÁXIMO AGUSTÍN TRUJILLO CORREA,9.455.322-9,Viña del Mar,Región de Valparaíso ,1,82141500,"Servicios editoriales, de diseño, publicidad, gráficos y artistas / Diseño gráfico / Diseño",82141501,Servicios de diagramación y diseño gráfico,"Diseño actualizado, diagramación del Boletín de Sentencias 2024",1.0,,CLP,1285125.0,1285125.0,0.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,1,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,2.0,,CLP,85000.0,170000.0,170000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,2,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,2.0,,CLP,85000.0,170000.0,170000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,3,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,4.0,,CLP,85000.0,340000.0,340000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,4,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,1.0,,CLP,85000.0,85000.0,85000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,5,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,1.0,,CLP,85000.0,85000.0,85000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,6,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,2.0,,CLP,85000.0,170000.0,170000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,7,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,2.0,,CLP,85000.0,170000.0,170000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,8,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,4.0,,CLP,85000.0,340000.0,340000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,9,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,2.0,,CLP,85000.0,170000.0,170000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,10,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,2.0,,CLP,85000.0,170000.0,170000.0
1002-42-SE24,Regularización Pasajes Febrero 2024,2024-02-28T14:46:54.31,SE,,Aceptada,7248,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,61.202.000-0,Puerto Montt,Región de los Lagos ,90424,miraerea,52.001.666-k,Puerto Montt,Región de los Lagos ,11,78111500,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte aéreo de pasajeros",78111502,"Viajes en aviones comerciales, pasajes aéreos",,2.0,,CLP,85000.0,170000.0,170000.0
1002584-114-CM24,VIAJE URGENTE STGO-COPIAPÓ 28-02 AL 01-03 EMERSON JIMENEZ - RAMÓN BADILLO,2024-02-27T12:45:07.59,CM,,Recepción Conforme,1593363,DIRECCION DE EDUCACION PUBLICA,65.154.016-k,Santiago,Región Metropolitana de Santiago,24237,AGENCIA DE VIAJES TURAVION SPA,80.989.400-2,,,1,0,,0,PASAJE AÉREO,(1849200) PASAJE AÉREO,1.0,,CLP,303980.0,303980.0,303980.0
1002584-114-CM24,VIAJE URGENTE STGO-COPIAPÓ 28-02 AL 01-03 EMERSON JIMENEZ - RAMÓN BADILLO,2024-02-27T12:45:07.59,CM,,Recepción Conforme,1593363,DIRECCION DE EDUCACION PUBLICA,65.154.016-k,Santiago,Región Metropolitana de Santiago,24237,AGENCIA DE VIAJES TURAVION SPA,80.989.400-2,,,2,0,,0,PASAJE AÉREO,(1849200) PASAJE AÉREO,1.0,,CLP,303980.0,303980.0,303980.0
1002584-114-CM24,VIAJE URGENTE STGO-COPIAPÓ 28-02 AL 01-03 EMERSON JIMENEZ - RAMÓN BADILLO,2024-02-27T12:45:07.59,CM,,Recepción Conforme,1593363,DIRECCION DE EDUCACION PUBLICA,65.154.016-k,Santiago,Región Metropolitana de Santiago,24237,AGENCIA DE VIAJES TURAVION SPA,80.989.400-2,,,3,0,,0,TASA DE EMBARQUE,(1849900) TASA DE EMBARQUE,1.0,,CLP,75984.0,75984.0,75984.0
1002584-115-CM24,VISITA URGENTE STGO-COPIAPÓ DEL 29-02 AL 01-03 DIRECTOR RODRIGO EGAÑA,2024-02-28T11:16:25.98,CM,,Recepción Conforme,1593363,DIRECCION DE EDUCACION PUBLICA,65.154.016-k,Santiago,Región Metropolitana de Santiago,24237,AGENCIA DE VIAJES TURAVION SPA,80.989.400-2,,,1,0,,0,PASAJE AÉREO,(1849200) PASAJE AÉREO,1.0,,CLP,255480.0,255480.0,255480.0
